DATEPLANTE,REPLACEMEN,Cultivar,Pub_Priv,Family,Genus,Deciduous,Species,Native_Sta,lat,long,Observe_17,StTp_17,LUse_17,DBH1_17,DBH2_17,Hgt_17,Wth_17,M_17,BSp_17,V_17,HERO2017,unique,NewTreeID,area,StTp_24,LUse_24,DBH1_24,DBH1H_24,DBH2_24,DBH2H_24,Hgt_24,Wth_24,BSp_24,M_24,V_24,Con_24,Crew_24,Date_24,DBH1H_17,DBH2H_17,commonName
9/17/15, ,Amelanchier spp.,PUBLIC,Rosaceae,Amelanchier,Deciduous,Amelanchier spp.,Native,882582,107088,1/5/17,SP,SFR,0.89,NA,11.5,5.875,A,N,1,1,1,2,2,SP,SFR-D,3.5,54,0,0,26,15.25,No,Alive,1,Good,AN ML,6/12/24,38,0,Serviceberry
9/17/15, ,Amelanchier spp.,PUBLIC,Rosaceae,Amelanchier,Deciduous,Amelanchier spp.,Native,882580,107091,1/5/17,SP,SFR,0.74,NA,10,4.958333333,A,N,1,1,1,1,2,SP,SFR-D,4.2,54,0,0,24,14.5,No,Alive,1,Good,AN ML,6/12/24,54,0,Serviceberry
9/17/15, ,Prunus salicina,PRIVATE,Rosaceae,Prunus,Deciduous,Prunus salicina,Non Native,882612,107100,6/14/17,BY,SFR,2.1,NA,8,3.666666667,A,N,2,1,1,446,2,BY,SFR-D,5.5,54,0,0,18,17,No,Alive,1,Good,AN ML,6/12/24,24,0,Japanese Plum
9/17/15, ,Thuja plicata,PRIVATE,Cupressaceae,Thuja,Evergreen,Thuja plicata,Non Native,882602,107110,6/14/17,BY,SFR,0.55,NA,6.5,7.208333333,A,N,1,1,1,448,2,BY,SFR-D,6.5,54,0,0,22,10,No,Alive,1,Good,AN ML,6/12/24,54,0,Western Red Cedar
9/17/15, ,Thuja plicata,PRIVATE,Cupressaceae,Thuja,Evergreen,Thuja plicata,Non Native,882595,107105,6/14/17,BY,SFR,0.52,NA,6.5,4.166666667,A,N,1,1,1,447,2,BY,SFR-D,5.7,54,0,0,20.5,12,No,Alive,1,Good,AN ML,6/12/24,54,0,Western Red Cedar
9/17/15, ,Thuja plicata,PRIVATE,Cupressaceae,Thuja,Evergreen,Thuja plicata,Non Native,882598,107108,6/14/17,BY,SFR,0.55,NA,6.5,4.333333333,A,N,1,1,1,449,2,BY,SFR-D,5.3,54,0,0,20,11.5,No,Alive,1,Good,AN ML,6/12/24,54,0,Western Red Cedar
9/17/15, ,Thuja plicata,PRIVATE,Cupressaceae,Thuja,Evergreen,Thuja plicata,Non Native,882592,107103,6/14/17,FY,SFR,0.72,NA,6,4.833333333,A,N,1,1,1,451,2,BY,SFR-D,6.2,54,0,0,22.5,11,No,Alive,1,Good,AN ML,6/12/24,54,0,Western Red Cedar
9/17/15, ,Thuja plicata,PRIVATE,Cupressaceae,Thuja,Evergreen,Thuja plicata,Non Native,882589,107101,6/14/17,FY,SFR,0.55,NA,6.5,4.75,A,N,1,1,1,452,2,BY,SFR-D,5.4,54,0,0,20.5,11.25,No,Alive,1,Good,AN ML,6/12/24,54,0,Western Red Cedar
9/17/15, ,Thuja plicata,PRIVATE,Cupressaceae,Thuja,Evergreen,Thuja plicata,Non Native,882587,107099,6/14/17,FY,SFR,0.65,NA,6.5,4,A,N,1,1,1,450,2,BY,SFR-D,5.6,54,0,0,19,10.5,No,Alive,1,Good,AN ML,6/12/24,54,0,Western Red Cedar
9/28/15, ,Maackia amurensis,PUBLIC,Fabaceae,Maackia,Deciduous,Maackia amurensis,Non Native,882675,106936,6/1/17,SP,SFR,0.81,NA,6,2.416666667,A,N,3,1,1,30,3,SP,SFR-D,2.7,14,0,0,11.7,0,No,Alive,1,Good,TH QCM,6/12/24,48,0,Amur Maackia
9/28/15, ,Acer x freemanii 'Armstrong',PUBLIC,Sapindaceae,Acer,Deciduous,Acer x freemanii,Non Native,884035,107734,5/31/17,SP,SFR,1.38,NA,13,2.708333333,A,N,3,1,1,55,10,SP,SFR-D,2.1,54,0,0,14.5,5.75,Yes,Alive,1,Fair,AN KS QCM,6/11/24,54,0,Freeman Maple
9/29/15, ,Taxodium distichum,PUBLIC,Cupressaceae,Taxodium,Deciduous,Taxodium distichum,Non Native,884691,108114,5/31/17,SP,INST,0.84,NA,8,4,A,N,1,1,1,61,24,SP,INST,7.3,36,0,0,23,15.5,No,Alive,1,Good,AN AC KA,6/3/24,54,0,Bald Cypress
9/29/15, ,Syringa reticulata,PUBLIC,Oleaceae,Syringa,Deciduous,Syringa reticulata,Non Native,884680,108106,5/31/17,SP,INST,1,NA,9,4.5,A,Y,1,1,1,60,24,SP,INST,2.4,44,0,0,9,8.5,No,Alive,1,Good,AN AC KA,6/3/24,54,0,Japanese Tree Lilac
9/29/15, ,Cercis canadensis,PUBLIC,Fabaceae,Cercis,Deciduous,Cercis canadensis,Native,884673,108101,5/31/17,SP,INST,1.08,NA,9,5.25,A,N,2,1,1,59,24,SP,INST,3.9,37,0,0,10.6,8.25,Yes,Alive,1,Fair,AN AC KA,6/3/24,42,0,Eastern Redbud
9/29/15, ,Syringa reticulata,PUBLIC,Oleaceae,Syringa,Deciduous,Syringa reticulata,Non Native,884662,108093,5/31/17,SP,INST,1.2,NA,10,5.083333333,A,N,1,1,1,58,24,SP,INST,1.5,54,0,0,8.4,6.5,No,Alive,3,Fair, ,6/3/24,54,0,Japanese Tree Lilac
9/29/15, ,Cornus kousa,PRIVATE,Cornaceae,Cornus,Deciduous,Cornus kousa,Non Native,884630,108099,6/14/17,OM,INST,0.8,NA,8,2.833333333,A,N,1,1,1,710,24,OM,INST,2,38,0,0,7.5,7.25,No,Alive,2,Good,AN AC KA,6/3/24,36,0,Kousa Dogwood
10/5/15, ,Liquidambar styraciflua 'Slender Silhouette',PRIVATE,Altingiaceae,Liquidambar,Deciduous,Liquidambar styraciflua,Native,884993,108430,6/14/17,FY,MFR,0.85,NA,9.5,1.458333333,A,N,2,1,1,809,22,FY,MFR,4.7,54,0,0,34.6,5.5,No,Alive,1,Good,TH EGB QCM,6/3/24,54,0,American Sweetgum
10/14/15, ,Liquidambar styraciflua 'Slender Silhouette',PUBLIC,Altingiaceae,Liquidambar,Deciduous,Liquidambar styraciflua,Native,883130,108355,6/1/17,OM,INST,0.9,NA,9.5,1.75,A,N,1,1,1,75,8,OM,COMM,3.8,38,0,0,30,6,No,Alive,1,Good,JAJHKAEC,6/12/24,54,0,American Sweetgum
10/14/15, ,Quercus palustris GREEN PILLAR 'Pringreen',PUBLIC,Fagaceae,Quercus,Deciduous,Quercus palustris,Native,883132,108359,6/1/17,OM,INST,0.73,NA,9,2.125,A,N,0,1,1,72,8,OM,COMM,7.7,4,0,0,24,13.5,No,Alive,1,Good,JAJHKAEC,6/12/24,54,0,Pin Oak
10/14/15, ,Quercus palustris GREEN PILLAR 'Pringreen',PUBLIC,Fagaceae,Quercus,Deciduous,Quercus palustris,Native,883138,108365,6/1/17,OM,INST,0.79,NA,9,1.666666667,A,N,1,1,1,70,8,OM,COMM,7,4,0,0,25,14.5,No,Alive,1,Good,JAJHKAEC,6/12/24,54,0,Pin Oak
10/14/15, ,Acer x freemanii 'Armstrong',PUBLIC,Sapindaceae,Acer,Deciduous,Acer x freemanii,Non Native,883140,108367,6/1/17,OM,INST,0.82,NA,10,2.833333333,A,N,1,1,1,77,8,OM,COMM,8.9,54,0,0,39,18.5,No,Alive,1,Good,JAJHKAEC,6/12/24,54,0,Freeman Maple
10/14/15, ,Liquidambar styraciflua 'Slender Silhouette',PUBLIC,Altingiaceae,Liquidambar,Deciduous,Liquidambar styraciflua,Native,883142,108370,6/1/17,OM,INST,0.75,NA,9.5,1.625,A,N,1,1,1,73,8,OM,COMM,5.3,54,0,0,33,7,No,Alive,1,Good,JAJHKAEC,6/12/24,54,0,American Sweetgum
10/14/15, ,Quercus palustris GREEN PILLAR 'Pringreen',PUBLIC,Fagaceae,Quercus,Deciduous,Quercus palustris,Native,883148,108376,6/1/17,OM,INST,0.88,NA,5,1.833333333,A,N,1,1,1,71,8,OM,COMM,6.2,13,0,0,23,14,No,Alive,1,Good,JAJHKAEC,6/12/24,19,0,Pin Oak
10/13/15, ,Malus spp.,PUBLIC,Rosaceae,Malus,Deciduous,Malus spp.,Non Native,882706,106950,6/1/17,SP,SFR,0.86,NA,6,3.75,A,Y,1,1,1,24,3,SP,SFR-D,2.5,22,0,0,7,8,Yes,Alive,1,Fair,ACKSJRK,6/12/24,25,0,Apple
9/28/15, ,Prunus serrulata 'Kwanzan',PRIVATE,Rosaceae,Prunus,Deciduous,Prunus serrulata,Non Native,883444,106916,6/27/17,SP,INST,1.15,NA,8.5,3.833333333,A,Y,2,1,1,592,6,OM,INST,5.2,36,0,0,13,13.5,Yes,Alive,1,Good,"AN,EGB,NG",6/7/24,54,0,Japanese Flowering Cherry
9/28/15, ,Liquidambar styraciflua,PRIVATE,Altingiaceae,Liquidambar,Deciduous,Liquidambar styraciflua,Native,883457,106921,6/27/17,OM,INST,1.9,NA,11,3.791666667,A,N,2,1,1,596,6,OM,INST,2.4,54,0,0,11,8.5,No,Alive,1,Good,"AN,EGB,NG",6/7/24,54,0,American Sweetgum
10/8/15, ,Acer x freemanii 'Armstrong',PRIVATE,Sapindaceae,Acer,Deciduous,Acer x freemanii,Non Native,883457,108502,6/27/17,OM,INST,0.85,NA,10,5.125,A,N,1,1,1,783,8,MP,INST,5,41,0,0,29,9,No,Alive,1,Good,JAJHKAEC,6/11/24,54,0,Freeman Maple
11/3/15, ,Acer rubrum,PUBLIC,Sapindaceae,Acer,Deciduous,Acer rubrum,Native,884716,108119,5/31/17,SP,MFR,1.35,NA,10.5,5.5,A,N,2,1,1,12,24,SP,MFR,5.7,43,0,0,22.5,17,No,Alive,1,Good,AN AC KA,6/3/24,40,0,Red Maple
10/5/15, ,Cladrastis kentukea,PRIVATE,Fabaceae,Cladrastis,Deciduous,Cladrastis kentukea,Native,884203,108605,6/5/17,OM,INST,1.04,NA,10,5.916666667,A,N,1,1,1,491,17,OM,MP,5.6,32,0,0,15.7,21.5,No,Alive,1,Good,JK TH AC,6/7/24,54,0,American Yellowwood
10/5/15, ,Gleditsia triacanthos,PRIVATE,Fabaceae,Gleditsia,Deciduous,Gleditsia triacanthos,Native,884194,108608,6/5/17,OM,INST,0.65,NA,7,4.166666667,A,N,2,1,1,469,17,OM,MP,3.3,54,0,0,12.3,12.5,No,Alive,2,Fair,JK TH AC,6/7/24,54,0,Honeylocust
10/5/15, ,Cladrastis kentukea,PRIVATE,Fabaceae,Cladrastis,Deciduous,Cladrastis kentukea,Native,884194,108617,6/5/17,OM,INST,1,NA,10,4.166666667,A,N,1,1,1,483,17,OM,MP,2.6,42,0,0,10.9,11.5,No,Alive,1,Good,JK TH AC,6/7/24,54,0,American Yellowwood
10/5/15, ,Gleditsia triacanthos,PRIVATE,Fabaceae,Gleditsia,Deciduous,Gleditsia triacanthos,Native,884186,108621,6/5/17,OM,INST,0.55,NA,6.5,1.5,A,N,3,1,1,519,17,OM,MP,2.1,23,1.4,18,8.7,13.5,No,Alive,1,Fair,JK TH AC,6/7/24,54,0,Honeylocust
10/6/15, ,Gleditsia triacanthos,PRIVATE,Fabaceae,Gleditsia,Deciduous,Gleditsia triacanthos,Native,884161,108601,6/5/17,OM,INST,0.75,NA,10,3.041666667,A,N,1,1,1,506,17,OM,INST,4.3,7,0,0,13.1,17.5,No,Alive,1,Good,JK TH AC,6/7/24,54,0,Honeylocust
10/6/15, ,Cladrastis kentukea,PRIVATE,Fabaceae,Cladrastis,Deciduous,Cladrastis kentukea,Native,884169,108598,6/5/17,OM,INST,0.99,NA,10.5,5,A,N,1,1,1,525,17,OM,INST,3,39,0,0,11.8,13.75,No,Alive,1,Good,JK TH AC,6/7/24,54,0,American Yellowwood
10/6/15, ,Gleditsia triacanthos,PRIVATE,Fabaceae,Gleditsia,Deciduous,Gleditsia triacanthos,Native,884173,108591,6/5/17,OM,INST,0.64,NA,7.5,3.791666667,A,N,2,1,1,517,17,OM,INST,2.5,54,2.9,54,13.8,21,No,Alive,1,Good,JK TH AC,6/7/24,54,0,Honeylocust
10/6/15, ,Cladrastis kentukea,PRIVATE,Fabaceae,Cladrastis,Deciduous,Cladrastis kentukea,Native,884173,108582,6/5/17,OM,INST,0.86,NA,9,3.25,A,N,2,1,1,492,17,OM,INST,4.2,31,0,0,16,17.75,No,Alive,1,Good,JK TH AC,6/7/24,54,0,American Yellowwood
10/7/15, ,Liriodendron tulipifera,PRIVATE,Magnoliaceae,Liriodendron,Deciduous,Liriodendron tulipifera,Native,884126,108588,6/5/17,OM,INST,0.93,NA,10.5,3.625,A,N,1,1,1,512,17,OM,INST,2.2,52,0,0,11.5,7.5,No,Alive,1,Good,JK TH AC,6/7/24,54,0,Tulip Tree
10/7/15, ,Acer saccharum,PRIVATE,Sapindaceae,Acer,Deciduous,Acer saccharum,Native,884124,108581,6/5/17,OM,INST,1.05,NA,10,4.583333333,A,N,1,1,1,529,17,OM,INST,2.6,41,0,0,13.1,7.75,No,Alive,1,Good,TH JHK AEC,6/7/24,54,0,Sugar Maple
10/7/15, ,Acer saccharum,PRIVATE,Sapindaceae,Acer,Deciduous,Acer saccharum,Native,884115,108574,6/5/17,OM,INST,1.03,NA,10,3.416666667,A,N,1,1,1,526,17,OM,INST,3,39,0,0,16.1,8.75,No,Alive,1,Good,TH JHK AEC,6/7/24,54,0,Sugar Maple
10/8/15, ,Acer saccharum,PRIVATE,Sapindaceae,Acer,Deciduous,Acer saccharum,Native,884104,108567,6/5/17,OM,INST,1.05,NA,10.5,4.625,A,N,1,1,1,458,17,OM,INST,3.3,45,0,0,18.1,10,No,Alive,1,Good,TH JHK AEC,6/7/24,54,0,Sugar Maple
9/25/15, ,Thuja plicata,PRIVATE,Cupressaceae,Thuja,Evergreen,Thuja plicata,Non Native,884046,108509,6/12/17,OM,INST,0.76,NA,5.5,3.416666667,A,N,1,1,1,501,17,OM,INST,1.7,54,0,0,8.7,7.25,No,Alive,1,Good,TH JHK AEC,6/7/24,24,0,Western Red Cedar
9/25/15, ,Thuja plicata,PRIVATE,Cupressaceae,Thuja,Evergreen,Thuja plicata,Non Native,884043,108513,6/12/17,OM,INST,1.15,NA,5.75,3.125,A,N,1,1,1,534,17,OM,INST,1.7,54,0,0,9.4,6.5,No,Alive,1,Good,TH JHK AEC,6/7/24,24,0,Western Red Cedar
9/25/15, ,Thuja plicata,PRIVATE,Cupressaceae,Thuja,Evergreen,Thuja plicata,Non Native,884039,108518,6/12/17,OM,INST,1,NA,3.5,3.208333333,A,N,3,1,1,530,17,OM,INST,1.6,54,0,0,9.2,6.5,No,Alive,1,Good,TH JHK AEC,6/7/24,24,0,Western Red Cedar
10/14/15, ,Liquidambar styraciflua 'Slender Silhouette',PUBLIC,Altingiaceae,Liquidambar,Deciduous,Liquidambar styraciflua,Native,883566,108853,5/1/17,SC,COMM,1.1,NA,10.5,1.875,A,N,1,1,1,27,8,SC,COMM,5.2,4,0,0,24.7,6,No,Alive,1,Good,JAJHKAEC,6/11/24,54,0,American Sweetgum
11/10/15, ,Malus spp.,PUBLIC,Rosaceae,Malus,Deciduous,Malus spp.,Non Native,883715,109069,5/30/17,SP,IND,3.7,NA,13.5,8.708333333,A,N,1,1,1,382,14,SP,IND,7,35,0,0,18,18.5,Yes,Alive,1,Good,ML JA,6/10/24,26,0,Apple
11/10/15, ,Malus spp.,PUBLIC,Rosaceae,Malus,Deciduous,Malus spp.,Non Native,883728,109086,5/30/17,SP,IND,1.79,NA,9.5,7.375,A,N,2,1,1,375,14,SP,IND,3.2,40,0,0,11.5,12.5,Yes,Alive,1,Good,ML JA,6/10/24,40,0,Apple
11/10/15, ,Malus spp.,PUBLIC,Rosaceae,Malus,Deciduous,Malus spp.,Non Native,883732,109091,5/30/17,SP,IND,3.46,NA,14.5,8.666666667,A,N,1,1,1,380,14,SP,IND,6,34,0,0,14.5,17,Yes,Alive,1,Good,ML JA,6/10/24,25,0,Apple
11/10/15, ,Malus spp.,PUBLIC,Rosaceae,Malus,Deciduous,Malus spp.,Non Native,883736,109095,5/30/17,SP,IND,2.46,NA,13,10.5,A,N,2,1,1,379,14,SP,IND,3.7,54,0,0,13.5,15,Yes,Alive,1,Good,ML JA,6/10/24,38,0,Apple
11/10/15, ,Malus spp.,PUBLIC,Rosaceae,Malus,Deciduous,Malus spp.,Non Native,883739,109099,5/30/17,SP,IND,3.16,NA,16.5,9.541666667,A,N,1,1,1,385,14,SP,IND,4.6,42,0,0,13.5,14,Yes,Alive,1,Fair,ML JA,6/10/24,40,0,Apple
11/10/15, ,Ulmus spp.,PUBLIC,Ulmaceae,Ulmus,Deciduous,Ulmus spp.,Non Native,883757,109117,5/30/17,SC,IND,2.51,NA,13,6.291666667,A,N,1,1,1,377,14,SP,IND,7.4,42,0,0,19.5,27.5,Yes,Alive,1,Good,ML JA,6/10/24,49,0,Elm
11/10/15, ,Malus spp.,PUBLIC,Rosaceae,Malus,Deciduous,Malus spp.,Non Native,883768,109108,5/30/17,SP,IND,1.39,NA,10.5,6.625,A,N,1,1,1,374,14,SP,IND,2.9,45,0,0,10.5,13.5,No,Alive,1,Good,JAJHKAEC,6/11/24,46,0,Apple
11/10/15, ,Crataegus viridis 'Winter King',PUBLIC,Rosaceae,Crataegus,Deciduous,Crataegus viridis,Non Native,883763,109102,5/30/17,SP,IND,1.3,NA,12.5,4.791666667,A,N,1,1,1,383,14,SP,IND,3.4,45,0,0,11.9,12,No,Alive,1,Good,JAJHKAEC,6/11/24,54,0,Green Hawthorn
11/10/15, ,Crataegus viridis 'Winter King',PUBLIC,Rosaceae,Crataegus,Deciduous,Crataegus viridis,Non Native,883758,109096,5/30/17,SP,IND,1.3,NA,12,4,A,N,1,1,1,376,14,SP,IND,2.7,46,0,0,11.3,13.5,No,Alive,1,Good,JAJHKAEC,6/11/24,54,0,Green Hawthorn
11/10/15, ,Crataegus viridis 'Winter King',PUBLIC,Rosaceae,Crataegus,Deciduous,Crataegus viridis,Non Native,883740,109075,5/30/17,SP,IND,1.26,NA,13,4.416666667,A,N,1,1,1,378,14,SP,IND,2.5,39,0,0,11.6,12,No,Alive,1,Good,JAJHKAEC,6/11/24,54,0,Green Hawthorn
11/10/15, ,Crataegus viridis 'Winter King',PUBLIC,Rosaceae,Crataegus,Deciduous,Crataegus viridis,Non Native,883733,109066,5/30/17,SP,IND,137,NA,12,6.666666667,A,N,1,1,1,373,14,SP,IND,3.1,51,0,0,14.1,12.5,No,Alive,1,Good,JAJHKAEC,6/11/24,54,0,Green Hawthorn
11/17/15, ,Malus spp.,PUBLIC,Rosaceae,Malus,Deciduous,Malus spp.,Non Native,884644,109513,6/5/17,SP,COMM,1.21,NA,9.5,4.041666667,A,N,1,1,1,268,15,SP,V,2.7,28,0,0,11,7,Yes,Alive,2,Good,ML KS JA,6/7/24,44,0,Apple
11/17/15, ,Crataegus viridis 'Winter King',PUBLIC,Rosaceae,Crataegus,Deciduous,Crataegus viridis,Non Native,884641,109488,6/5/17,SP,COMM,1.3,NA,12,3.916666667,A,N,1,1,1,264,15,SP,V,2.2,47,0,0,11.5,7.5,No,Alive,1,Good,ML KS JA,6/7/24,54,0,Green Hawthorn
11/17/15, ,Crataegus viridis 'Winter King',PUBLIC,Rosaceae,Crataegus,Deciduous,Crataegus viridis,Non Native,884644,109505,6/5/17,SP,COMM,1.15,NA,10.5,5.416666667,A,N,1,1,1,263,15,SP,V,3,34,0,0,12.5,12,No,Alive,1,Good,ML KS JA,6/7/24,54,0,Green Hawthorn
11/17/15, ,Malus spp.,PUBLIC,Rosaceae,Malus,Deciduous,Malus spp.,Non Native,884643,109496,6/5/17,SP,COMM,1.32,NA,7.5,4.541666667,A,N,1,1,1,272,15,SP,V,2,35,0,0,9,8,No,Alive,1,Good,ML KS JA,6/7/24,36,0,Apple
11/17/15, ,Malus spp.,PUBLIC,Rosaceae,Malus,Deciduous,Malus spp.,Non Native,884640,109474,6/5/17,SP,COMM,0.93,NA,9,4.541666667,A,N,1,1,1,260,15,SP,V,1.8,39,0,0,7,7.5,Yes,Alive,2,Fair,ML KS JA,6/7/24,54,0,Apple
11/17/15, ,Crataegus viridis 'Winter King',PUBLIC,Rosaceae,Crataegus,Deciduous,Crataegus viridis,Non Native,884640,109468,6/5/17,SP,COMM,1.24,NA,11.5,4.791666667,A,N,1,1,1,273,15,SP,V,1.8,50,0,0,10,6.3,No,Alive,1,Fair,KS JA ML,6/7/24,54,0,Green Hawthorn
11/17/15, ,Malus spp.,PUBLIC,Rosaceae,Malus,Deciduous,Malus spp.,Non Native,884637,109446,6/5/17,SP,SFR,1.15,NA,8,4.25,A,N,1,1,1,269,15,SP,V,2,50,0,0,10.5,8.25,No,Alive,1,Good,ML KS JA,6/7/24,54,0,Apple
11/12/15, ,Gleditsia triacanthos,PUBLIC,Fabaceae,Gleditsia,Deciduous,Gleditsia triacanthos,Native,883109,106701,5/1/17,SP,SFR,1.85,NA,16,3.791666667,A,N,4,1,1,434,5,SP,MFR,4,15,0,0,13.5,11,No,Alive,2,Fair,ACACJRK,6/10/24,54,0,Honeylocust
11/12/15, ,Metasequoia glyptostroboides,PUBLIC,Cupressaceae,Metasequoia,Deciduous,Metasequoia glyptostroboides,Non Native,883138,106828,5/1/17,SP,SFR,1.55,NA,10,5.166666667,A,N,2,1,1,8,5,SP,SFR-D,5.7,32,0,0,12,12.5,No,Alive,1,Good,ACACJRK,6/10/24,54,0,Dawn Redwood
11/12/15, ,Liriodendron tulipifera,PUBLIC,Magnoliaceae,Liriodendron,Deciduous,Liriodendron tulipifera,Native,883137,106911,5/1/17,SP,SFR,1.4,NA,12,7,A,N,1,1,1,23,5,SP,SFR-D,5.2,54,0,0,24.5,12.5,No,Alive,1,Good,ACACJRK,6/10/24,54,0,Tulip Tree
11/12/15, ,Acer x freemanii 'Armstrong',PUBLIC,Sapindaceae,Acer,Deciduous,Acer x freemanii,Non Native,882973,107065,6/1/17,SP,MFR,1.43,NA,13,4.291666667,A,N,1,1,1,7,3,SP,MFR,5.8,52,0,0,26.5,9.75,No,Alive,1,Good,ACKSJRK,6/12/24,54,0,Freeman Maple
11/17/15,Yes,Acer x freemanii 'Armstrong',PUBLIC,Sapindaceae,Acer,Deciduous,Acer x freemanii,Non Native,885080,108292,5/30/17,SP,SFR,1.39,NA,14,5.583333333,A,N,3,1,1,85,22,SP,SFR-D,1,54,0,0,12,6,Yes,Alive,1,Poor,"EGB, TH, QCM",6/3/24,54,0,Freeman Maple
11/17/15,Yes,Quercus palustris,PUBLIC,Fagaceae,Quercus,Deciduous,Quercus palustris,Native,885093,108302,5/30/17,SP,SFR,2.11,NA,14.5,8.666666667,A,N,1,1,1,82,22,SP,SFR-D,7.1,54,0,0,36,26,No,Alive,1,Good,"EGB, TH, QCM",6/3/24,45,0,Pin Oak
11/17/15,Yes,Quercus rubra,PRIVATE,Fagaceae,Quercus,Deciduous,Quercus rubra,Native,883749,107712,5/1/17,SP,MP,2.35,NA,16,6.583333333,A,N,3,1,1,931,10,SP,MP,3.7,54,0,0,17,14,No,Alive,1,Good, ,6/11/24,54,0,Northern Red Oak
11/9/15, ,Gleditsia triacanthos,PUBLIC,Fabaceae,Gleditsia,Deciduous,Gleditsia triacanthos,Native,883596,107385,5/1/17,SP,SFR,2.05,NA,20,8.125,A,N,2,1,1,419,7,SP,SFR-D,6.2,26,0,0,22,27,No,Alive,1,Good,ACEGB,6/11/24,54,0,Honeylocust
10/31/16, ,Carpinus betulus 'Fastigiata' ('Pyramidalis'),PRIVATE,Betulaceae,Carpinus,Deciduous,Carpinus betulus,Non Native,883431,107679,6/14/17,FY,SFR,0.95,NA,9.5,1.416666667,A,N,1,1,1,568,7,FY,SFR-D,3.4,54,0,0,23.5,8.5,No,Alive,1,Good,ACEGB,6/11/24,54,0,European Hornbeam
10/31/16, ,Carpinus betulus 'Fastigiata' ('Pyramidalis'),PRIVATE,Betulaceae,Carpinus,Deciduous,Carpinus betulus,Non Native,883429,107678,6/14/17,FY,SFR,0.95,NA,10,1.333333333,A,N,1,1,1,565,7,FY,SFR-D,3.3,54,0,0,23.5,8,No,Alive,1,Good,ACEGB,6/11/24,54,0,European Hornbeam
5/5/16, ,Syringa reticulata,PRIVATE,Oleaceae,Syringa,Deciduous,Syringa reticulata,Non Native,883574,108867,6/5/17,SP,COMM,1.4,NA,7.5,3.833333333,A,N,1,1,1,557,14,SP,COMM,0,0,0,0,0,0, ,Removed, , ,JAJHKAEC,6/11/24,30,0,Japanese Tree Lilac
5/6/16, ,Maackia amurensis,PRIVATE,Fabaceae,Maackia,Deciduous,Maackia amurensis,Non Native,883582,108860,6/5/17,SP,COMM,0.62,NA,6.5,2,A,N,3,1,1,552,14,SP,COMM,0,0,0,0,0,0, ,Removed, , ,JAJHKAEC,6/11/24,41,0,Amur Maackia
5/5/16, ,Syringa reticulata,PRIVATE,Oleaceae,Syringa,Deciduous,Syringa reticulata,Non Native,883601,108843,6/5/17,SP,COMM,0.73,NA,0.916666667,1.916666667,A,N,2,1,1,555,14,SP,COMM,0,0,0,0,0,0, ,Removed, , ,JAJHKAEC,6/11/24,8,0,Japanese Tree Lilac
5/6/16, ,Maackia amurensis,PRIVATE,Fabaceae,Maackia,Deciduous,Maackia amurensis,Non Native,883609,108837,6/5/17,SP,COMM,1.06,NA,8,3.375,A,N,1,1,1,556,14,SP,COMM,0,0,0,0,0,0, ,Removed, , ,JAJHKAEC,6/11/24,36,0,Amur Maackia
5/5/16, ,Syringa reticulata,PRIVATE,Oleaceae,Syringa,Deciduous,Syringa reticulata,Non Native,883620,108828,6/5/17,SP,COMM,1.1,NA,7,2.958333333,A,N,1,1,1,553,14,SP,COMM,0,0,0,0,0,0, ,Removed, , ,JAJHKAEC,6/11/24,31,0,Japanese Tree Lilac
5/5/16, ,Maackia amurensis,PRIVATE,Fabaceae,Maackia,Deciduous,Maackia amurensis,Non Native,883625,108823,6/5/17,SP,COMM,0.7,NA,6,1.25,A,N,3,1,1,554,14,SP,COMM,0,0,0,0,0,0, ,Removed, , ,JAJHKAEC,6/11/24,29,0,Amur Maackia
5/10/16, ,Liriodendron tulipifera 'Fastigiatum' ('Arnold'),PRIVATE,Magnoliaceae,Liriodendron,Deciduous,Liriodendron tulipifera,Native,882774,107469,1/5/17,SP,COMM,1.17,NA,11,2.708333333,A,N,1,1,1,841,4,SP,TR,0,0,0,0,0,0, ,Removed, , ,AN ML,6/12/24,48,0,Tulip Tree
5/10/16, ,Liriodendron tulipifera 'Fastigiatum' ('Arnold'),PRIVATE,Magnoliaceae,Liriodendron,Deciduous,Liriodendron tulipifera,Native,882779,107493,1/5/17,SP,COMM,0.93,NA,12,2.333333333,A,N,1,1,1,826,4,SP,COMM,0,0,0,0,0,0, ,Removed, , ,ML AN,6/12/24,54,0,Tulip Tree
6/2/16, ,Nyssa sylvatica,PRIVATE,Nyssaceae,Nyssa,Deciduous,Nyssa sylvatica,Native,884127,108545,6/12/17,OM,INST,0.65,NA,10,3,A,N,3,1,1,475,17,OM,INST,0,0,0,0,0,0, ,Removed, , ,TH JHK AEC,6/7/24,54,0,Black Tupelo
5/20/16, ,Betula nigra,PRIVATE,Betulaceae,Betula,Deciduous,Betula nigra,Native,884135,108559,6/12/17,OM,INST,1.6,NA,16,5.916666667,A,Y,3,1,1,462,17,OM,INST,0,0,0,0,0,0, ,Removed, , ,TH JHK AEC,6/7/24,54,0,River Birch
5/20/16, ,Betula nigra,PRIVATE,Betulaceae,Betula,Deciduous,Betula nigra,Native,884128,108552,6/12/17,OM,INST,1.55,NA,17.5,5.833333333,A,N,4,1,1,476,17,OM,INST,0,0,0,0,0,0, ,Removed, , ,TH JHK AEC,6/7/24,54,0,River Birch
