ID,SPECIES,SEASON,STREET,PROPERT,BaslnYr,Mrtl_S1,Mrtl_S2,Nrwy_Mp,LandUse,SiteTyp,Address,nTrePrp,D_IMPERVS,D_BLDNGS,D_CANOPY,TOTAL_VAL,OWN_ADDR,OWN_CITY,SITE_ADDR,YEAR_BUILT,OWN_OCC,Cmmnt_1,Cmmnt_2,Cmmnt_3,Cmmnt_4,X,Y,Alive_S1,Alive_S2,LOT_SIZE,ageS2,ageS1,TSurvey,npermits
13648,White Fir,Spring 2011,BAYBERRY RD,7,15,Alive,Alive,Yes,SFR-D,BY,7 BAYBERRY RD,19,0,1.343358144,0.13857749,380700,7 BAYBERRY RD,WORCESTER,7 BAYBERRY RD,1895,TRUE,NA,NA,NA,NA,175787.233,894103.3116,Alive,Alive,0.4073,12.28767123,4.282191781,8.005479449,1
13647,White Fir,Spring 2011,BAYBERRY RD,7,15,Removed,Removed,No,SFR-D,BY,7 BAYBERRY RD,19,0,1.927349851,0,380700,7 BAYBERRY RD,WORCESTER,7 BAYBERRY RD,1895,TRUE,NA,NA,NA,NA,175784.1104,894102.3941,Dead,Dead,0.4073,12.28767123,4.282191781,8.005479449,1
13646,White Fir,Spring 2011,BAYBERRY RD,7,15,Removed,Removed,No,SFR-D,BY,7 BAYBERRY RD,19,2.791525552,3.400093097,2.10758771,380700,7 BAYBERRY RD,WORCESTER,7 BAYBERRY RD,1895,TRUE,NA,NA,NA,NA,175803.4131,894105.55,Dead,Dead,0.4073,12.28767123,4.282191781,8.005479449,1
13645,White Fir,Spring 2011,BAYBERRY RD,7,15,Removed,Removed,No,SFR-D,BY,7 BAYBERRY RD,19,0,1.620129102,0.148703344,380700,7 BAYBERRY RD,WORCESTER,7 BAYBERRY RD,1895,TRUE,NA,NA,NA,NA,175793.9142,894103.7399,Dead,Dead,0.4073,12.28767123,4.282191781,8.005479449,1
11246,Honeylocust,Fall 2011,BAYBERRY RD,7,15,Removed,Removed,No,SFR-D,BY,7 BAYBERRY RD,19,1.160833601,9.838032104,3.414171803,380700,7 BAYBERRY RD,WORCESTER,7 BAYBERRY RD,1895,TRUE,NA,NA,NA,NA,175764.6614,894128.2521,Dead,Dead,0.4073,11.75068493,3.745205479,8.005479451,1
11038,Red Oak,Fall 2011,DAVIDSON RD,45,15,Removed,Removed,No,MFR,BY,45 DAVIDSON RD,4,5.00657621,5.11396752,0,487600,0094 MASSASOIT RD,WORCESTER,45 DAVIDSON RD,1889,FALSE,NA,NA,NA,NA,176377.6397,893853.0033,Dead,Dead,0.4063,11.75068493,3.745205479,8.005479451,NA
11037,Red Oak,Fall 2011,DAVIDSON RD,45,15,Removed,Removed,No,MFR,SY,45 DAVIDSON RD,4,6.097602772,4.944787351,0,487600,0094 MASSASOIT RD,WORCESTER,45 DAVIDSON RD,1889,FALSE,NA,NA,NA,NA,176377.4716,893844.1926,Dead,Dead,0.4063,11.75068493,3.745205479,8.005479451,NA
11036,Red Oak,Fall 2011,DAVIDSON RD,45,15,Removed,Removed,No,MFR,SY,45 DAVIDSON RD,4,5.787434607,5.077475062,0,487600,0094 MASSASOIT RD,WORCESTER,45 DAVIDSON RD,1889,FALSE,NA,NA,NA,NA,176378.8939,893834.9711,Dead,Dead,0.4063,11.75068493,3.745205479,8.005479451,NA
11035,Dawn Redwood,Fall 2011,DAVIDSON RD,45,15,Alive,Alive,Yes,MFR,BY,45 DAVIDSON RD,4,7.69792639,7.005843846,0,487600,0094 MASSASOIT RD,WORCESTER,45 DAVIDSON RD,1889,FALSE,NA,Bending,NA,NA,176380.6434,893864.4402,Alive,Alive,0.4063,11.75068493,3.745205479,8.005479451,NA
17965,White Fir,Spring 2011,THORNTON RD,1,15,Removed,Stump,No,SFR-D,SY,1 THORNTON RD,3,5.286067063,22.77417121,0.721795078,347400,1 THORNTON RD,WORCESTER,1 THORNTON RD,1949,TRUE,NA,NA,NA,NA,175970.1458,894037.1556,Dead,Dead,0.3963,12.28767123,4.282191781,8.005479449,NA
17964,White Fir,Spring 2011,THORNTON RD,1,15,Alive,Alive,No,SFR-D,SY,1 THORNTON RD,3,4.348804402,25.72018529,0,347400,1 THORNTON RD,WORCESTER,1 THORNTON RD,1949,TRUE,NA,NA,NA,NA,175975.3562,894036.2962,Alive,Alive,0.3963,12.28767123,4.282191781,8.005479449,NA
17963,White Fir,Spring 2011,THORNTON RD,1,15,Removed,Removed,No,SFR-D,SY,1 THORNTON RD,3,2.444065615,19.05856344,0.613319522,347400,1 THORNTON RD,WORCESTER,1 THORNTON RD,1949,TRUE,NA,NA,NA,NA,175968.7296,894040.5981,Dead,Dead,0.3963,12.28767123,4.282191781,8.005479449,NA
11923,Tulip,Fall 2011,IDALLA AVE,10,15,Removed,Removed,Yes,SFR-D,BY,10 IDALLA AVE,1,9.06931941,21.74959926,1.03593355,353000,4 MAYFAIR CIR,OXFORD,10 IDALLA AVE,1915,FALSE,NA,NA,NA,Trunk is funky,175618.3025,897739.177,Dead,Dead,0.369,11.75068493,3.745205479,8.005479451,2
13526,Fringetree,Spring 2011,ARDEN CT,6,1415,Alive,Alive,No,SFR-D,BY,6 ARDEN CT,4,4.594309626,4.677843528,4.025910381,433000,00121 KING PHILIP RD,WORCESTER,6 ARDEN CT,1998,FALSE,NA,NA,NA,NA,175936.8343,896451.273,Alive,Alive,0.3664,12.28767123,4.282191781,8.005479449,NA
13525,Dogwood,Spring 2011,ARDEN CT,6,1415,Alive,Alive,No,SFR-D,FY,6 ARDEN CT,4,5.207034395,6.451843753,8.904547211,433000,00121 KING PHILIP RD,WORCESTER,6 ARDEN CT,1998,FALSE,NA,Slight basal sprouting,NA,Also looks parched,175910.6847,896444.4036,Alive,Alive,0.3664,12.28767123,4.282191781,8.005479449,NA
13524,Dogwood,Spring 2011,ARDEN CT,6,1415,Alive,Alive,No,SFR-D,FY,6 ARDEN CT,4,4.17738677,6.944924312,6.761042972,433000,00121 KING PHILIP RD,WORCESTER,6 ARDEN CT,1998,FALSE,NA,NA,NA,"Doing better than 13523, lots os basal sprouts, codominant stems",175908.063,896448.7626,Alive,Alive,0.3664,12.28767123,4.282191781,8.005479449,NA
13523,Dogwood,Spring 2011,ARDEN CT,6,1415,Alive,Alive,No,SFR-D,FY,6 ARDEN CT,4,2.957776713,3.773574167,4.879139812,433000,00121 KING PHILIP RD,WORCESTER,6 ARDEN CT,1998,FALSE,NA,Slight basal sprouting,NA,Looks a little parched,175908.497,896454.8093,Alive,Alive,0.3664,12.28767123,4.282191781,8.005479449,NA
12460,Beech,Fall 2011,COLLINS ST,60,14,Alive,Alive,No,SFR-D,FY,60 COLLINS ST,1,1.205530709,3.893929381,0.992836139,294400,60 COLLINS ST,WORCESTER,60 COLLINS ST,1925,TRUE,Weed whacker damage and some leaf damage,NA,NA,NA,176011.2915,896963.2376,Alive,Alive,0.3612,11.75068493,2.745205479,9.005479451,2
10912,Pin Oak,Fall 2011,IDALLA AVE,2,15,Alive,Alive,Yes,SFR-D,BY,2 IDALLA AVE,2,16.70428843,15.3388666,4.891217504,309400,2  IDALLA AVE,WORCESTER,2 IDALLA AVE,1913,FALSE,NA,NA,NA,NA,175501.049,897683.4628,Alive,Alive,0.3599,11.75068493,3.745205479,8.005479451,NA
10911,Japanese Stewartia,Fall 2011,IDALLA AVE,2,15,Removed,Removed,No,SFR-D,BY,2 IDALLA AVE,2,19.89293302,16.58926495,0,309400,2  IDALLA AVE,WORCESTER,2 IDALLA AVE,1913,FALSE,NA,NA,NA,NA,175492.3985,897719.4004,Dead,Dead,0.3599,11.75068493,3.745205479,8.005479451,NA
1053177,Swamp White Oak,Spring 2012,IDALLA RD,10,15,Alive,Removed,Yes,SFR-A,BY,10 IDALLA RD,5,8.128068286,9.052374904,2.930310784,485800,10 IDALLA RD,WORCESTER,10 IDALLA RD,1990,TRUE,NA,NA,NA,NA,175922.7561,897948.8856,Alive,Dead,0.3558,11.26027397,3.254794521,8.005479449,4
15343,Sweetgum,Spring 2011,IDALLA RD,10,15,Standing Dead,Removed,No,SFR-A,BY,10 IDALLA RD,5,1.086134347,4.779850439,4.279391744,485800,10 IDALLA RD,WORCESTER,10 IDALLA RD,1990,TRUE,NA,NA,NA,NA,175932.546,897956.4683,Dead,Dead,0.3558,12.28767123,4.282191781,8.005479449,4
15342,Sweetgum,Spring 2011,IDALLA RD,10,15,Removed,Removed,No,SFR-A,BY,10 IDALLA RD,5,4.339150771,3.727871953,2.807020912,485800,10 IDALLA RD,WORCESTER,10 IDALLA RD,1990,TRUE,NA,NA,NA,NA,175941.9121,897961.8094,Dead,Dead,0.3558,12.28767123,4.282191781,8.005479449,4
2434,Kousa Dogwood,Fall 2010,IDALLA RD,10,15,Alive,Alive,No,SFR-A,FY,10 IDALLA RD,5,3.665532356,10.54349068,9.047080829,485800,10 IDALLA RD,WORCESTER,10 IDALLA RD,1990,TRUE,NA,NA,NA,NA,175931.1894,897932.2237,Alive,Alive,0.3558,12.75342466,4.747945205,8.005479455,4
2433,Japanese Tree Lilac,Fall 2010,IDALLA RD,10,15,Alive,Alive,No,SFR-A,FY,10 IDALLA RD,5,2.778383325,5.473193662,9.388795437,485800,10 IDALLA RD,WORCESTER,10 IDALLA RD,1990,TRUE,NA,NA,NA,NA,175960.007,897945.4314,Alive,Alive,0.3558,12.75342466,4.747945205,8.005479455,4
1053974,Littleleaf Linden,Spring 2012,BELLINGHAM RD,1,14,Alive,Alive,No,SFR-D,BY,1 BELLINGHAM RD,3,4.670158106,3.092315307,2.983176221,443800,1 BELLINGHAM RD,WORCESTER,1 BELLINGHAM RD,1920,TRUE,NA,NA,NA,NA,176178.429,895023.2256,Alive,Alive,0.3531,11.26027397,2.254794521,9.005479449,1
1053845,Blackgum,Spring 2012,BELLINGHAM RD,1,14,Removed,Removed,No,SFR-D,BY,1 BELLINGHAM RD,3,4.271046538,4.35541767,11.50250237,443800,1 BELLINGHAM RD,WORCESTER,1 BELLINGHAM RD,1920,TRUE,NA,NA,NA,NA,176155.5454,895010.7671,Dead,Dead,0.3531,11.26027397,2.254794521,9.005479449,1
1053844,Honeylocust,Spring 2012,BELLINGHAM RD,1,14,Alive,Alive,No,SFR-D,BY,1 BELLINGHAM RD,3,5.429861713,5.021471166,4.708344817,443800,1 BELLINGHAM RD,WORCESTER,1 BELLINGHAM RD,1920,TRUE,NA,NA,NA,NA,176162.8006,895022.349,Alive,Alive,0.3531,11.26027397,2.254794521,9.005479449,1
2429,Japanese Tree Lilac,Fall 2010,IDALLA AVE,8,16,Alive,Alive,Yes,SFR-D,BY,8 IDALLA AVE,1,8.678794262,9.249664421,4.179626428,321100,8 IDALLA AVE,WORCESTER,8 IDALLA AVE,1917,TRUE,NA,NA,NA,NA,175581.378,897740.6399,Alive,Alive,0.3477,12.75342466,5.747945205,7.005479455,1
1054192,Zelkova,Spring 2012,POCASSET AVE,58,16,Alive,Alive,Yes,SFR-D,FY,58 POCASSET AVE,1,4.752440355,4.866040371,0.965136775,365800,58  POCASSET AVE,WORCESTER,58 POCASSET AVE,1953,FALSE,NA,NA,NA,NA,176750.6921,895159.5179,Alive,Alive,0.3444,11.26027397,4.254794521,7.005479449,2
1053039,Japanese Stewartia,Spring 2012,CALUMET AVE,10,14,Standing Dead,Removed,No,SFR-D,FY,10 CALUMET AVE,3,7.314516526,6.332972679,0,273300,10 CALUMET AVE,WORCESTER,10 CALUMET AVE,1923,TRUE,NA,NA,NA,NA,176460.3138,895227.4695,Dead,Dead,0.3444,11.26027397,2.254794521,9.005479449,3
1053037,Tulip,Spring 2012,CALUMET AVE,10,14,Alive,Alive,Yes,SFR-D,BY,10 CALUMET AVE,3,14.05345129,14.17374304,7.353096859,273300,10 CALUMET AVE,WORCESTER,10 CALUMET AVE,1923,TRUE,NA,NA,NA,"Couldn?t access, got height and picture",176421.4721,895220.0811,Alive,Alive,0.3444,11.26027397,2.254794521,9.005479449,3
1053035,Tulip,Spring 2012,CALUMET AVE,10,14,Alive,Alive,Yes,SFR-D,BY,10 CALUMET AVE,3,18.42648363,19.29054603,4.186171963,273300,10 CALUMET AVE,WORCESTER,10 CALUMET AVE,1923,TRUE,NA,NA,NA,NA,176424.559,895213.2349,Alive,Alive,0.3444,11.26027397,2.254794521,9.005479449,3
16314,Colorado Spruce,Spring 2011,MOUNT AVE,17,15,Alive,Alive,Yes,SFR-D,BY,17 MOUNT AVE,9,23.50482077,23.12812854,1.597070437,293400,17 MOUNT AVE,WORCESTER,17 MOUNT AVE,1919,TRUE,NA,NA,NA,NA,175149.4789,895733.8254,Alive,Alive,0.3335,12.28767123,4.282191781,8.005479449,NA
16313,Serviceberry,Spring 2011,MOUNT AVE,17,15,Alive,Alive,No,SFR-D,FY,17 MOUNT AVE,9,1.858313421,6.04174599,13.07345559,293400,17 MOUNT AVE,WORCESTER,17 MOUNT AVE,1919,TRUE,NA,Moss growing,NA,NA,175204.4034,895725.7546,Alive,Alive,0.3335,12.28767123,4.282191781,8.005479449,NA
16312,Colorado Spruce,Spring 2011,MOUNT AVE,17,15,Alive,Alive,Yes,SFR-D,BY,17 MOUNT AVE,9,21.22188279,21.19768807,9.273359728,293400,17 MOUNT AVE,WORCESTER,17 MOUNT AVE,1919,TRUE,NA,NA,NA,NA,175153.5269,895748.0859,Alive,Alive,0.3335,12.28767123,4.282191781,8.005479449,NA
16311,Colorado Spruce,Spring 2011,MOUNT AVE,17,15,Alive,Alive,Yes,SFR-D,BY,17 MOUNT AVE,9,21.29342863,21.06275696,7.863866394,293400,17 MOUNT AVE,WORCESTER,17 MOUNT AVE,1919,TRUE,NA,NA,NA,NA,175151.7726,895741.6929,Alive,Alive,0.3335,12.28767123,4.282191781,8.005479449,NA
16310,Tulip,Spring 2011,MOUNT AVE,17,15,Alive,Alive,No,SFR-D,BY,17 MOUNT AVE,9,14.74805712,14.82253707,5.075276012,293400,17 MOUNT AVE,WORCESTER,17 MOUNT AVE,1919,TRUE,NA,"Little bit of moss, pruning",NA,NA,175158.9151,895730.9752,Alive,Alive,0.3335,12.28767123,4.282191781,8.005479449,NA
16309,Tulip,Spring 2011,MOUNT AVE,17,15,Alive,Alive,No,SFR-D,BY,17 MOUNT AVE,9,12.07572614,11.77022554,7.886043755,293400,17 MOUNT AVE,WORCESTER,17 MOUNT AVE,1919,TRUE,NA,"Stakes at base, leaves and braches only on one side",NA,NA,175163.1457,895747.1519,Alive,Alive,0.3335,12.28767123,4.282191781,8.005479449,NA
16308,White Fir,Spring 2011,MOUNT AVE,17,15,Removed,Removed,Yes,SFR-D,BY,17 MOUNT AVE,9,22.52108004,22.95083644,1.489291902,293400,17 MOUNT AVE,WORCESTER,17 MOUNT AVE,1919,TRUE,NA,NA,NA,NA,175144.6804,895739.6819,Dead,Dead,0.3335,12.28767123,4.282191781,8.005479449,NA
16307,White Fir,Spring 2011,MOUNT AVE,17,15,Alive,Alive,Yes,SFR-D,BY,17 MOUNT AVE,9,20.7271271,21.79178267,0.412678384,293400,17 MOUNT AVE,WORCESTER,17 MOUNT AVE,1919,TRUE,NA,NA,NA,Very hidden and shaded by spruces and maples,175143.3456,895734.3021,Alive,Alive,0.3335,12.28767123,4.282191781,8.005479449,NA
16306,White Fir,Spring 2011,MOUNT AVE,17,15,Alive,Alive,Yes,SFR-D,BY,17 MOUNT AVE,9,25.30343182,27.59231541,4.009728827,293400,17 MOUNT AVE,WORCESTER,17 MOUNT AVE,1919,TRUE,NA,NA,NA,NA,175146.9267,895749.118,Alive,Alive,0.3335,12.28767123,4.282191781,8.005479449,NA
12465,Kousa Dogwood,Fall 2011,AIRLIE ST,47,1415,Alive,Alive,No,SFR-D,BY,47 AIRLIE ST,3,3.609617415,4.134536833,4.509989055,291600,47  AIRLIE ST,WORCESTER,47 AIRLIE ST,1823,FALSE,NA,Pink Basil Growth; scarring on trunk,NA,"Single family home, side/front yard.",175547.0133,895295.3314,Alive,Alive,0.3315,11.75068493,3.745205479,8.005479451,NA
12464,Juniper,Fall 2011,AIRLIE ST,47,1415,Alive,Alive,No,SFR-D,BY,47 AIRLIE ST,3,10.71247582,4.475444661,1.068995199,291600,47  AIRLIE ST,WORCESTER,47 AIRLIE ST,1823,FALSE,NA,NA,NA,Vines growing into branches. Doesn?t seem to be constraining growth. Berries on branches.,175555.0512,895322.5463,Alive,Alive,0.3315,11.75068493,3.745205479,8.005479451,NA
12255,Dawn Redwood,Fall 2011,AIRLIE ST,47,1415,Alive,Alive,Yes,SFR-D,FY,47 AIRLIE ST,3,6.185672029,16.37967664,5.768059394,291600,47  AIRLIE ST,WORCESTER,47 AIRLIE ST,1823,FALSE,NA,NA,NA,Single family home side yard/unkept green space.,175575.0863,895297.629,Alive,Alive,0.3315,11.75068493,3.745205479,8.005479451,NA
16109,Sweetgum,Spring 2011,MARY ANN DR,19,15,Removed,Removed,No,SFR-D,BY,19 MARY ANN DR,10,8.585585453,11.83776853,9.40678533,328600,19 MARY ANN DR,WORCESTER,19 MARY ANN DR,1958,TRUE,NA,NA,NA,NA,175818.6471,894404.9234,Dead,Dead,0.3249,12.28767123,4.282191781,8.005479449,1
16108,Sweetgum,Spring 2011,MARY ANN DR,19,15,Removed,Removed,No,SFR-D,BY,19 MARY ANN DR,10,8.585585453,11.83776853,9.40678533,328600,19 MARY ANN DR,WORCESTER,19 MARY ANN DR,1958,TRUE,NA,NA,NA,NA,175818.6471,894404.9234,Dead,Dead,0.3249,12.28767123,4.282191781,8.005479449,1
2912,Red Oak,Fall 2010,MARY ANN DR,19,15,Alive,Alive,No,SFR-D,BY,19 MARY ANN DR,10,11.4076604,12.9505564,2.83217599,328600,19 MARY ANN DR,WORCESTER,19 MARY ANN DR,1958,TRUE,NA,"Lots of herbivory, many red leaves, pink dots on the green leaves, fuzzy residue on red leaves",NA,NA,175824.2272,894382.6615,Alive,Alive,0.3249,12.75342466,4.747945205,8.005479455,1
2911,Red Oak,Fall 2010,MARY ANN DR,19,15,Alive,Alive,No,SFR-D,BY,19 MARY ANN DR,10,3.418141504,6.411680479,13.38555214,328600,19 MARY ANN DR,WORCESTER,19 MARY ANN DR,1958,TRUE,NA,"Lots of herbivory, brown leaves, weed whacker damage, outer leaves red",NA,NA,175815.895,894399.3558,Alive,Alive,0.3249,12.75342466,4.747945205,8.005479455,1
2910,Japanese Tree Lilac,Fall 2010,MARY ANN DR,19,15,Alive,Alive,No,SFR-D,BY,19 MARY ANN DR,10,6.360400749,5.587357938,10.79718028,328600,19 MARY ANN DR,WORCESTER,19 MARY ANN DR,1958,TRUE,NA,NA,NA,NA,175829.9528,894410.0117,Alive,Alive,0.3249,12.75342466,4.747945205,8.005479455,1
2909,Japanese Stewartia,Fall 2010,MARY ANN DR,19,15,Removed,Removed,No,SFR-D,FY,19 MARY ANN DR,10,4.959840482,6.266220639,16.49072996,328600,19 MARY ANN DR,WORCESTER,19 MARY ANN DR,1958,TRUE,NA,NA,NA,NA,175855.5806,894408.8378,Dead,Dead,0.3249,12.75342466,4.747945205,8.005479455,1
2908,Japanese Stewartia,Fall 2010,MARY ANN DR,19,15,Removed,Removed,No,SFR-D,FY,19 MARY ANN DR,10,5.746065141,6.503785259,14.35527913,328600,19 MARY ANN DR,WORCESTER,19 MARY ANN DR,1958,TRUE,NA,NA,NA,NA,175852.6423,894415.4075,Dead,Dead,0.3249,12.75342466,4.747945205,8.005479455,1
2907,Japanese Stewartia,Fall 2010,MARY ANN DR,19,15,Removed,Removed,No,SFR-D,FY,19 MARY ANN DR,10,1.628621975,10.55694424,4.345472681,328600,19 MARY ANN DR,WORCESTER,19 MARY ANN DR,1958,TRUE,NA,NA,NA,NA,175861.8989,894396.4679,Dead,Dead,0.3249,12.75342466,4.747945205,8.005479455,1
2906,Dawn Redwood,Fall 2010,MARY ANN DR,19,15,Alive,Alive,No,SFR-D,BY,19 MARY ANN DR,10,12.35048902,11.89661347,10.37694716,328600,19 MARY ANN DR,WORCESTER,19 MARY ANN DR,1958,TRUE,NA,NA,NA,NA,175824.2435,894407.2821,Alive,Alive,0.3249,12.75342466,4.747945205,8.005479455,1
2905,Crabapple,Fall 2010,MARY ANN DR,19,15,Alive,Alive,No,SFR-D,BY,19 MARY ANN DR,10,6.851578018,7.779106091,1.023122739,328600,19 MARY ANN DR,WORCESTER,19 MARY ANN DR,1958,TRUE,NA,"has a tag, moss, half pink, half green",NA,NA,175821.2324,894387.779,Alive,Alive,0.3249,12.75342466,4.747945205,8.005479455,1
14406,Sweetgum,Spring 2011,COVENTRY RD,36,16,Alive,Alive,Yes,SFR-D,BY,36 COVENTRY RD,1,2.091163108,2.635774339,0,402100,0036 COVENTRY RD,WORCESTER,36 COVENTRY RD,1910,FALSE,NA,NA,Cracked cambium,NA,176348.7345,894872.8185,Alive,Alive,0.3214,12.28767123,5.282191781,7.005479449,1
1053038,Cherry,Spring 2012,QUINAPOXET LN,71,16,Alive,Alive,Yes,SFR-D,BY,71 QUINAPOXET LN,1,8.807549448,9.909162847,3.500146561,301000,71  QUINAPOXET LN,WORCESTER,71 QUINAPOXET LN,1928,FALSE,NA,NA,NA,Split bark,176356.1698,896054.7925,Alive,Alive,0.3207,11.26027397,4.254794521,7.005479449,2
4077,Sargent Cherry,Fall 2010,THORNTON RD,4,15,Alive,Alive,No,SFR-D,FY,4 THORNTON RD,3,4.303125368,3.477386312,4.303886436,427200,4 THORNTON RD,WORCESTER,4 THORNTON RD,1910,TRUE,NA,NA,NA,NA,176010.0448,894079.1854,Alive,Alive,0.315,12.75342466,4.747945205,8.005479455,NA
4076,Sargent Cherry,Fall 2010,THORNTON RD,4,15,Alive,Alive,No,SFR-D,FY,4 THORNTON RD,3,5.158929312,5.314091234,6.869260519,427200,4 THORNTON RD,WORCESTER,4 THORNTON RD,1910,TRUE,NA,NA,NA,NA,176010.0533,894074.3267,Alive,Alive,0.315,12.75342466,4.747945205,8.005479455,NA
4075,Littleleaf Linden,Fall 2010,THORNTON RD,4,15,Alive,Alive,No,SFR-D,FY,4 THORNTON RD,3,2.548893772,3.279047338,3.605886044,427200,4 THORNTON RD,WORCESTER,4 THORNTON RD,1910,TRUE,NA,NA,NA,NA,176010.9799,894090.0233,Alive,Alive,0.315,12.75342466,4.747945205,8.005479455,NA
12036,Hophornbeam,Fall 2011,SUMMERHILL AVE,37,15,Alive,Stump,No,SFR-D,BY,37 SUMMERHILL AVE,2,10.87605701,8.568668466,2.056617416,300900,37 SUMMERHILL AVE,WORCESTER,37 SUMMERHILL AVE,1920,TRUE,NA,Still staked,NA,NA,175611.5216,895024.0105,Alive,Dead,0.3149,11.75068493,3.745205479,8.005479451,NA
12035,Beech,Fall 2011,SUMMERHILL AVE,37,15,Alive,Alive,No,SFR-D,FY,37 SUMMERHILL AVE,2,5.893433966,8.137134007,6.304199558,300900,37 SUMMERHILL AVE,WORCESTER,37 SUMMERHILL AVE,1920,TRUE,NA,NA,NA,NA,175582.9786,895009.6779,Alive,Alive,0.3149,11.75068493,3.745205479,8.005479451,NA
2904,Sargent Cherry,Fall 2010,MARY ANN DR,17,15,Alive,Alive,No,SFR-D,BY,17 MARY ANN DR,2,14.36630404,11.10779238,0,407900,17 MARY ANN DR,WORCESTER,17 MARY ANN DR,1958,TRUE,NA,holes in leaves,NA,NA,175831.9456,894379.5065,Alive,Alive,0.3145,12.75342466,4.747945205,8.005479455,2
2903,Japanese Tree Lilac,Fall 2010,MARY ANN DR,17,15,Alive,Alive,No,SFR-D,BY,17 MARY ANN DR,2,5.172353633,4.59617965,8.955142996,407900,17 MARY ANN DR,WORCESTER,17 MARY ANN DR,1958,TRUE,NA,"slight basal sprouting, weed whacker damage, moss, and pruning",NA,NA,175841.4501,894383.886,Alive,Alive,0.3145,12.75342466,4.747945205,8.005479455,2
13217,Hawthorn,Fall 2011,KENWOOD AVE,58,15,Removed,Removed,Yes,SFR-D,BY,58 KENWOOD AVE,2,6.943059687,8.044198207,0,307000,58 KENWOOD AVE,WORCESTER,58 KENWOOD AVE,1957,TRUE,NA,NA,NA,NA,175668.5619,893697.5001,Dead,Dead,0.3113,11.75068493,3.745205479,8.005479451,1
13216,Blackgum,Fall 2011,KENWOOD AVE,58,15,Alive,Stump,No,SFR-D,FY,58 KENWOOD AVE,2,3.237069497,4.231998107,3.822584443,307000,58 KENWOOD AVE,WORCESTER,58 KENWOOD AVE,1957,TRUE,NA,NA,NA,NA,175683.7572,893676.3873,Alive,Dead,0.3113,11.75068493,3.745205479,8.005479451,1
11535,Carolina Silverbell,Fall 2011,HOUSATONIC ST,24,15,Alive,Removed,No,SFR-A,BY,24 HOUSATONIC ST,3,6.316380568,16.9238479,0,371300,24 HOUSATONIC ST,WORCESTER,24 HOUSATONIC ST,1953,TRUE,NA,NA,NA,NA,176572.4209,895691.7569,Alive,Dead,0.3099,11.75068493,3.745205479,8.005479451,1
11534,Carolina Silverbell,Fall 2011,HOUSATONIC ST,24,15,Alive,Alive,No,SFR-A,BY,24 HOUSATONIC ST,3,7.137220478,8.955801527,5.148317987,371300,24 HOUSATONIC ST,WORCESTER,24 HOUSATONIC ST,1953,TRUE,NA,NA,NA,NA,176565.7266,895687.4177,Alive,Alive,0.3099,11.75068493,3.745205479,8.005479451,1
11533,Beech,Fall 2011,HOUSATONIC ST,24,16,Alive,Alive,No,SFR-A,FY,24 HOUSATONIC ST,3,2.305780411,2.920554273,7.785062841,371300,24 HOUSATONIC ST,WORCESTER,24 HOUSATONIC ST,1953,TRUE,NA,NA,NA,NA,176547.5911,895674.9292,Alive,Alive,0.3099,11.75068493,4.745205479,7.005479451,1
2406,Scarlet Oak,Fall 2010,HUNNEWELL RD,39,14,Alive,Alive,No,SFR-D,FY,39 HUNNEWELL RD,3,2.695434513,2.740901123,4.299545192,291800,39 HUNNEWELL RD,WORCESTER,39 HUNNEWELL RD,1951,TRUE,NA,NA,NA,NA,175505.2269,897295.5999,Alive,Alive,0.3087,12.75342466,3.747945205,9.005479455,3
2405,Red Oak,Fall 2010,HUNNEWELL RD,39,14,Alive,Alive,No,SFR-D,SY,39 HUNNEWELL RD,3,1.925671014,7.299734305,6.129185097,291800,39 HUNNEWELL RD,WORCESTER,39 HUNNEWELL RD,1951,TRUE,NA,NA,NA,NA,175509.036,897299.4037,Alive,Alive,0.3087,12.75342466,3.747945205,9.005479455,3
2404,Red Oak,Fall 2010,HUNNEWELL RD,39,14,Alive,Alive,No,SFR-D,BY,39 HUNNEWELL RD,3,2.744774003,2.414104456,3.535804174,291800,39 HUNNEWELL RD,WORCESTER,39 HUNNEWELL RD,1951,TRUE,NA,NA,NA,NA,175500.6268,897291.7583,Alive,Alive,0.3087,12.75342466,3.747945205,9.005479455,3
17869,Japanese Stewartia,Spring 2011,STRATTON RD,18,16,Alive,Alive,Yes,SFR-D,BY,18 STRATTON RD,1,5.241242587,7.60349679,0,343300,18 STRATTON RD,WORCESTER,18 STRATTON RD,1974,TRUE,NA,NA,Residents love this tree,NA,176717.8658,894747.3008,Alive,Alive,0.3065,12.28767123,5.282191781,7.005479449,NA
14773,Kousa Dogwood,Spring 2011,GARRISON AVE,62,15,Alive,Removed,No,SFR-D,BY,62 GARRISON AVE,2,9.621571083,9.815769081,0,284000,0060 ONEIDA AVE,WORCESTER,62 GARRISON AVE,1948,FALSE,NA,No flowers,NA,NA,176691.5247,896180.6808,Alive,Dead,0.3053,12.28767123,4.282191781,8.005479449,NA
14772,Kousa Dogwood,Spring 2011,GARRISON AVE,62,15,Alive,Alive,Yes,SFR-D,BY,62 GARRISON AVE,2,14.26053007,14.12155365,0,284000,0060 ONEIDA AVE,WORCESTER,62 GARRISON AVE,1948,FALSE,NA,NA,NA,Few flowers very shaded,176679.4819,896202.8779,Alive,Alive,0.3053,12.28767123,4.282191781,8.005479449,NA
